b,nhood,theta,theta_bad,units,year_built,old_bldg,new_bldg,first_year_active,exposure_years,unit_years,eta_sort,s,mbar,cbar,fbar,x,M_total,C_total,F_total,M,C,F,m_rate,c_rate,f_rate
594,17,G,0,1,1935,1,0,2011,9,9,-0.408935171553629,0.139487786974941,0.345688570566939,0.136641615228235,0.110480617910941,0.110480617910941,3,3,2,0.333333333333333,0.333333333333333,0.222222222222222,0.333333333333333,0.333333333333333,0.222222222222222
595,55,G,0,1,1927,1,0,2011,9,9,0.879034877569272,0.374390809848906,0.345688570566939,0.136641615228235,0.112285136882912,0.112285136882912,0,1,1,0,0.111111111111111,0.111111111111111,0,0.111111111111111,0.111111111111111
596,19,G,0,4,1900,1,0,2011,9,36,0.205827084187814,0.231887792280571,0.345688570566939,0.136641615228235,0.111186946187601,0.111186946187601,11,5,3,1.22222222222222,0.555555555555556,0.333333333333333,0.305555555555556,0.138888888888889,0.0833333333333333
597,241,B,1,1,1875,1,0,2011,9,9,0.114705103486773,0.547922322165134,0.318607401548829,0.134376020122491,0.258398992907841,0.258398992907841,1,1,3,0.111111111111111,0.111111111111111,0.333333333333333,0.111111111111111,0.111111111111111,0.333333333333333
598,271,B,1,1,1920,1,0,2011,9,9,0.554059403163074,0.657308149692138,0.318140993612219,0.13020966839269,0.260355831763765,0.260355831763765,2,1,2,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.111111111111111,0.222222222222222
599,218,B,1,1,1925,1,0,2011,9,9,0.281762717165277,0.590740128484643,0.318423000531949,0.132729522653179,0.259163216734403,0.259163216734403,1,1,1,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111
600,155,G,0,2,1925,1,0,2011,9,18,0.0157444062744619,0.199364437987439,0.345688570566939,0.136641615228235,0.110937816179616,0.110937816179616,6,2,3,0.666666666666667,0.222222222222222,0.333333333333333,0.333333333333333,0.111111111111111,0.166666666666667
601,209,G,0,1,1930,1,0,2011,9,9,0.269755472581426,0.243636069934785,0.345688570566939,0.136641615228235,0.1112770758783,0.1112770758783,2,2,1,0.222222222222222,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.111111111111111
602,33,B,1,1,1935,1,0,2011,9,9,-0.426979893291327,0.407461589374858,0.319229292234757,0.139921801610655,0.255907797987189,0.255907797987189,1,2,1,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111
603,274,B,1,1,1925,1,0,2011,9,9,0.812554796311554,0.715098762096929,0.317900708135909,0.12806085176436,0.261395642564792,0.261395642564792,3,0,2,0.333333333333333,0,0.222222222222222,0.333333333333333,0,0.222222222222222
604,148,B,1,4,1956,0,0,2011,9,36,-0.620503186923837,0.359749660571796,0.210866260096356,0.102010221847923,0.255067061236016,0.255067061236016,8,2,9,0.888888888888889,0.222222222222222,1,0.222222222222222,0.0555555555555556,0.25
605,298,G,0,1,1950,0,0,2011,9,9,-0.746800690908548,0.103383701767603,0.228310665990588,0.0983162911935611,0.11020585017012,0.11020585017012,0,1,2,0,0.111111111111111,0.222222222222222,0,0.111111111111111,0.222222222222222
606,74,B,1,1,1925,1,0,2011,9,9,0.402297995399404,0.6208067233026,0.318294927566134,0.131585411627526,0.259701203879418,0.259701203879418,1,5,1,0.111111111111111,0.555555555555556,0.111111111111111,0.111111111111111,0.555555555555556,0.111111111111111
607,53,G,0,1,1950,0,0,2011,9,9,0.735179082552238,0.340762389742441,0.228310665990588,0.0983162911935611,0.11202500768459,0.11202500768459,4,4,0,0.444444444444444,0.444444444444444,0,0.444444444444444,0.444444444444444,0
608,159,G,0,1,1925,1,0,2011,9,9,1.06840875042257,0.420566499802104,0.345688570566939,0.136641615228235,0.112643308630399,0.112643308630399,3,1,1,0.333333333333333,0.111111111111111,0.111111111111111,0.333333333333333,0.111111111111111,0.111111111111111
609,55,B,1,1,1900,1,0,2011,9,9,0.879034877569272,0.72894383273256,0.31784375938959,0.127551334632469,0.261645369164477,0.261645369164477,3,2,3,0.333333333333333,0.222222222222222,0.333333333333333,0.333333333333333,0.222222222222222,0.333333333333333
610,247,B,1,1,,0,0,2011,9,9,-0.766900214235386,0.325432984815313,0.210941418572947,0.103023716486657,0.254464071872527,0.254464071872527,2,0,1,0.222222222222222,0,0.111111111111111,0.222222222222222,0,0.111111111111111
611,18,G,0,2,1930,1,0,2011,9,18,0.277933340093979,0.245168117653125,0.345688570566939,0.136641615228235,0.111288834728448,0.111288834728448,5,2,2,0.555555555555556,0.222222222222222,0.222222222222222,0.277777777777778,0.111111111111111,0.111111111111111
612,44,G,0,1,2007,0,1,2011,9,9,-0.351186468850155,0.146633339377264,0.262644956523924,0.102986179132146,0.110535079817175,0.110535079817175,1,1,0,0.111111111111111,0.111111111111111,0,0.111111111111111,0.111111111111111,0
613,21,G,0,1,1920,1,0,2011,9,9,0.0889310553290431,0.211458997878577,0.345688570566939,0.136641615228235,0.111030395661376,0.111030395661376,3,2,2,0.333333333333333,0.222222222222222,0.222222222222222,0.333333333333333,0.222222222222222,0.222222222222222
614,29,G,0,2,1949,0,0,2011,9,18,-0.348129723821362,0.147019968173192,0.228310665990588,0.0983162911935611,0.110538027386512,0.110538027386512,5,1,5,0.555555555555556,0.111111111111111,0.555555555555556,0.277777777777778,0.0555555555555556,0.277777777777778
615,84,G,0,1,1920,1,0,2011,9,9,0.0226301416052743,0.200479562309054,0.345688570566939,0.136641615228235,0.110946348821431,0.110946348821431,2,2,3,0.222222222222222,0.222222222222222,0.333333333333333,0.222222222222222,0.222222222222222,0.333333333333333
616,23,G,0,1,1935,1,0,2011,9,9,-0.214063519599819,0.164828060225531,0.345688570566939,0.136641615228235,0.110673877420185,0.110673877420185,5,0,2,0.555555555555556,0,0.222222222222222,0.555555555555556,0,0.222222222222222
617,42,G,0,1,1920,1,0,2011,9,9,0.148080901975193,0.221625299867255,0.345688570566939,0.136641615228235,0.111108274788328,0.111108274788328,4,0,0,0.444444444444444,0,0,0.444444444444444,0,0
618,197,B,1,1,1920,1,0,2011,9,9,0.18672781624882,0.56651287669288,0.318527046570085,0.133658656010533,0.258730524966654,0.258730524966654,0,2,4,0,0.222222222222222,0.444444444444444,0,0.222222222222222,0.444444444444444
619,194,G,0,2,2017,0,1,2017,3,6,0.433515370103039,0.275554756025446,0.262644956523924,0.102986179132146,0.111522316693108,0.111522316693108,0,0,1,0,0,0.333333333333333,0,0,0.166666666666667
620,82,B,1,2,1925,1,0,2011,9,18,0.323816599175449,0.601323737850126,0.318377785903251,0.132325660466232,0.259352463992088,0.259352463992088,2,2,9,0.222222222222222,0.222222222222222,1,0.111111111111111,0.111111111111111,0.5
621,64,G,0,1,1950,0,0,2011,9,9,0.00742389907528702,0.19802325864416,0.228310665990588,0.0983162911935611,0.110927554692709,0.110927554692709,4,1,1,0.444444444444444,0.111111111111111,0.111111111111111,0.444444444444444,0.111111111111111,0.111111111111111
622,77,G,0,1,1925,1,0,2011,9,9,0.0317329219690409,0.201960985022833,0.345688570566939,0.136641615228235,0.110957685298504,0.110957685298504,2,1,3,0.222222222222222,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.333333333333333
623,107,G,0,1,1950,0,0,2011,9,9,-0.241997015654201,0.160978728765467,0.228310665990588,0.0983162911935611,0.110644498441186,0.110644498441186,2,0,0,0.222222222222222,0,0,0.222222222222222,0,0
624,179,G,0,1,1925,1,0,2011,9,9,0.219594174457277,0.234383529423198,0.345688570566939,0.136641615228235,0.111206086716607,0.111206086716607,3,2,3,0.333333333333333,0.222222222222222,0.333333333333333,0.333333333333333,0.222222222222222,0.333333333333333
625,146,B,1,1,1925,1,0,2011,9,9,-0.383685770761183,0.418428798958165,0.319179781296558,0.139480678117399,0.25610144367924,0.25610144367924,5,1,2,0.555555555555556,0.111111111111111,0.222222222222222,0.555555555555556,0.111111111111111,0.222222222222222
626,266,G,0,1,1920,1,0,2011,9,9,0.585689556810217,0.307470196762344,0.345688570566939,0.136641615228235,0.111768072970633,0.111768072970633,4,1,1,0.444444444444444,0.111111111111111,0.111111111111111,0.444444444444444,0.111111111111111,0.111111111111111
627,201,G,0,1,1963,0,0,2011,9,9,-0.294967139524374,0.153881221224645,0.228310665990588,0.0983162911935611,0.110590349083803,0.110590349083803,2,0,2,0.222222222222222,0,0.222222222222222,0.222222222222222,0,0.222222222222222
628,200,G,0,1,1925,1,0,2011,9,9,0.604438872602775,0.311544659851719,0.345688570566939,0.136641615228235,0.111799486236367,0.111799486236367,4,2,1,0.444444444444444,0.222222222222222,0.111111111111111,0.444444444444444,0.222222222222222,0.111111111111111
629,237,G,0,2,1920,1,0,2011,9,18,-0.223505933397009,0.163518575001125,0.345688570566939,0.136641615228235,0.110663882253762,0.110663882253762,7,3,2,0.777777777777778,0.333333333333333,0.222222222222222,0.388888888888889,0.166666666666667,0.111111111111111
630,258,B,1,1,1915,1,0,2011,9,9,0.834988216252089,0.719819803721353,0.317881262507744,0.127886883109221,0.261480770244162,0.261480770244162,2,4,3,0.222222222222222,0.444444444444444,0.333333333333333,0.222222222222222,0.444444444444444,0.333333333333333
631,254,G,0,3,1940,1,0,2011,9,27,0.295375980705246,0.248457833826933,0.345688570566939,0.136641615228235,0.1113140883233,0.1113140883233,7,7,6,0.777777777777778,0.777777777777778,0.666666666666667,0.259259259259259,0.259259259259259,0.222222222222222
632,112,G,0,1,1925,1,0,2011,9,9,0.275544458904565,0.244719901229732,0.345688570566939,0.136641615228235,0.1112853944265,0.1112853944265,1,1,0,0.111111111111111,0.111111111111111,0,0.111111111111111,0.111111111111111,0
633,5,G,0,2,1925,1,0,2011,9,18,0.51496266994557,0.292376461178969,0.345688570566939,0.136641615228235,0.111651780290835,0.111651780290835,9,1,1,1,0.111111111111111,0.111111111111111,0.5,0.0555555555555556,0.0555555555555556
634,100,G,0,1,1955,0,0,2011,9,9,-0.0971612619782814,0.181750544662112,0.228310665990588,0.0983162911935611,0.110803126253371,0.110803126253371,2,1,1,0.222222222222222,0.111111111111111,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111
635,143,G,0,1,1935,1,0,2011,9,9,-0.527916840751688,0.125692963559897,0.345688570566939,0.136641615228235,0.110375552547324,0.110375552547324,3,1,0,0.333333333333333,0.111111111111111,0,0.333333333333333,0.111111111111111,0
636,234,G,0,1,1970,0,0,2011,9,9,0.105686959042233,0.214303353343244,0.228310665990588,0.0983162911935611,0.111052179392648,0.111052179392648,1,0,1,0.111111111111111,0,0.111111111111111,0.111111111111111,0,0.111111111111111
637,103,G,0,1,1950,0,0,2011,9,9,0.167194270637925,0.224985206198699,0.228310665990588,0.0983162911935611,0.111134025415396,0.111134025415396,4,0,0,0.444444444444444,0,0,0.444444444444444,0,0
638,58,G,0,1,1974,0,0,2011,9,9,-0.681589846160667,0.109633341908407,0.228310665990588,0.0983162911935611,0.110253363686889,0.110253363686889,0,0,3,0,0,0.333333333333333,0,0,0.333333333333333
639,290,G,0,1,1900,1,0,2011,9,9,-0.599046247614024,0.118020931318213,0.345688570566939,0.136641615228235,0.110317163374055,0.110317163374055,3,4,1,0.333333333333333,0.444444444444444,0.111111111111111,0.333333333333333,0.444444444444444,0.111111111111111
640,287,B,1,6,1900,1,0,2011,9,54,-0.298039797024043,0.440365357327516,0.319081239868037,0.138602508056566,0.256489212612848,0.256489212612848,13,9,13,1.44444444444444,1,1.44444444444444,0.240740740740741,0.166666666666667,0.240740740740741
641,18,G,0,4,1900,1,0,2011,9,36,0.277933340093979,0.245168117653125,0.345688570566939,0.136641615228235,0.111288834728448,0.111288834728448,14,2,1,1.55555555555556,0.222222222222222,0.111111111111111,0.388888888888889,0.0555555555555556,0.0277777777777778
642,265,G,0,2,1940,1,0,2011,9,18,-0.217654557037024,0.1643290510386,0.345688570566939,0.136641615228235,0.11067006842778,0.11067006842778,8,2,1,0.888888888888889,0.222222222222222,0.111111111111111,0.444444444444444,0.111111111111111,0.0555555555555556
643,79,G,0,1,1915,1,0,2011,9,9,0.193936370153267,0.229747400575476,0.345688570566939,0.136641615228235,0.111170533529634,0.111170533529634,4,1,0,0.444444444444444,0.111111111111111,0,0.444444444444444,0.111111111111111,0
644,135,B,1,1,1953,0,0,2011,9,9,0.359022564140815,0.610109201721583,0.210340590464558,0.0949115728785725,0.259509663279635,0.259509663279635,1,0,4,0.111111111111111,0,0.444444444444444,0.111111111111111,0,0.444444444444444
645,9,B,1,4,1908,1,0,2011,9,36,-0.965994131431751,0.281768363694329,0.319808588015609,0.145078026344241,0.253698887149207,0.253698887149207,5,7,10,0.555555555555556,0.777777777777778,1.11111111111111,0.138888888888889,0.194444444444444,0.277777777777778
646,281,B,1,1,1920,1,0,2011,9,9,0.553349899688006,0.657141531245144,0.318141692443169,0.130215915508796,0.260352839831136,0.260352839831136,7,1,3,0.777777777777778,0.111111111111111,0.333333333333333,0.777777777777778,0.111111111111111,0.333333333333333
647,130,B,1,1,1925,1,0,2011,9,9,-0.41063898675472,0.411590344114553,0.319210633941589,0.139755571400821,0.255980681342069,0.255980681342069,3,0,1,0.333333333333333,0,0.111111111111111,0.333333333333333,0,0.111111111111111
648,196,G,0,1,1910,1,0,2011,9,9,-0.291159448425236,0.154382666661894,0.345688570566939,0.136641615228235,0.110594173915558,0.110594173915558,4,3,3,0.444444444444444,0.333333333333333,0.333333333333333,0.444444444444444,0.333333333333333,0.333333333333333
649,40,G,0,18,1888,1,0,2011,9,162,-0.557637435154481,0.122436210922873,0.345688570566939,0.136641615228235,0.110350762759891,0.110350762759891,43,26,21,4.77777777777778,2.88888888888889,2.33333333333333,0.265432098765432,0.160493827160494,0.12962962962963
650,148,G,0,2,1940,1,0,2011,9,18,-0.620503186923837,0.115788178796715,0.345688570566939,0.136641615228235,0.110300176473318,0.110300176473318,7,2,1,0.777777777777778,0.222222222222222,0.111111111111111,0.388888888888889,0.111111111111111,0.0555555555555556
651,139,G,0,1,1950,0,0,2011,9,9,-0.0881584502461465,0.183108878395099,0.228310665990588,0.0983162911935611,0.110813507338611,0.110813507338611,2,0,0,0.222222222222222,0,0,0.222222222222222,0,0
652,18,B,1,1,1920,1,0,2011,9,9,0.277933340093979,0.589771867496554,0.318427144271468,0.132766532137222,0.259145909996848,0.259145909996848,0,0,4,0,0,0.444444444444444,0,0,0.444444444444444
653,67,B,1,1,1930,1,0,2011,9,9,-0.886386944602757,0.298782408677236,0.319728880780082,0.14436911884886,0.253996769582399,0.253996769582399,3,1,1,0.333333333333333,0.111111111111111,0.111111111111111,0.333333333333333,0.111111111111111,0.111111111111111
654,220,G,0,1,1925,1,0,2011,9,9,-0.657080727515499,0.112067290232509,0.345688570566939,0.136641615228235,0.110271873565389,0.110271873565389,5,1,1,0.555555555555556,0.111111111111111,0.111111111111111,0.555555555555556,0.111111111111111,0.111111111111111
655,93,G,0,2,1915,1,0,2011,9,18,-0.438595748011566,0.135933518125946,0.345688570566939,0.136641615228235,0.110453538011159,0.110453538011159,6,2,3,0.666666666666667,0.222222222222222,0.333333333333333,0.333333333333333,0.111111111111111,0.166666666666667
656,39,G,0,2,1915,1,0,2011,9,18,0.214578736952811,0.233472132857426,0.345688570566939,0.136641615228235,0.111199096571201,0.111199096571201,9,5,0,1,0.555555555555556,0,0.5,0.277777777777778,0
657,151,G,0,1,2017,0,1,2017,3,3,-0.826232848493055,0.0962014600054161,0.262644956523924,0.102986179132146,0.110151271742449,0.110151271742449,0,1,0,0,0.333333333333333,0,0,0.333333333333333,0
658,79,G,0,1,1925,1,0,2011,9,9,0.193936370153267,0.229747400575476,0.345688570566939,0.136641615228235,0.111170533529634,0.111170533529634,5,2,1,0.555555555555556,0.222222222222222,0.111111111111111,0.555555555555556,0.222222222222222,0.111111111111111
659,168,G,0,1,1950,0,0,2011,9,9,-0.59499161217452,0.11844704649118,0.228310665990588,0.0983162911935611,0.110320405578374,0.110320405578374,2,0,2,0.222222222222222,0,0.222222222222222,0.222222222222222,0,0.222222222222222
660,161,G,0,1,1915,1,0,2011,9,9,-0.340487745552479,0.147990282965289,0.345688570566939,0.136641615228235,0.110545425190291,0.110545425190291,2,2,1,0.222222222222222,0.222222222222222,0.111111111111111,0.222222222222222,0.222222222222222,0.111111111111111
661,29,B,1,1,1950,0,0,2011,9,9,-0.348129723821362,0.427500094812755,0.210720116017226,0.10003846784639,0.256261724344831,0.256261724344831,1,0,2,0.111111111111111,0,0.222222222222222,0.111111111111111,0,0.222222222222222
662,121,G,0,1,1940,1,0,2011,9,9,-0.109614268620497,0.179884738694393,0.345688570566939,0.136641615228235,0.110788868389573,0.110788868389573,5,2,1,0.555555555555556,0.222222222222222,0.111111111111111,0.555555555555556,0.222222222222222,0.111111111111111
663,241,B,1,2,1890,1,0,2011,9,18,0.114705103486773,0.547922322165134,0.318607401548829,0.134376020122491,0.258398992907841,0.258398992907841,8,3,8,0.888888888888889,0.333333333333333,0.888888888888889,0.444444444444444,0.166666666666667,0.444444444444444
664,153,B,1,1,1920,1,0,2011,9,9,0.0286995289243029,0.525543864323343,0.318704727834907,0.135244652398969,0.258000473229657,0.258000473229657,2,0,3,0.222222222222222,0,0.333333333333333,0.222222222222222,0,0.333333333333333
665,42,G,0,1,1920,1,0,2011,9,9,0.148080901975193,0.221625299867255,0.345688570566939,0.136641615228235,0.111108274788328,0.111108274788328,4,0,0,0.444444444444444,0,0,0.444444444444444,0,0
666,44,G,0,1,1970,0,0,2011,9,9,-0.351186468850155,0.146633339377264,0.228310665990588,0.0983162911935611,0.110535079817175,0.110535079817175,2,4,1,0.222222222222222,0.444444444444444,0.111111111111111,0.222222222222222,0.444444444444444,0.111111111111111
667,224,G,0,1,1940,1,0,2011,9,9,0.320242901584233,0.253199390667261,0.345688570566939,0.136641615228235,0.111350497094639,0.111350497094639,4,1,3,0.444444444444444,0.111111111111111,0.333333333333333,0.444444444444444,0.111111111111111,0.333333333333333
668,8,B,1,1,1920,1,0,2011,9,9,0.839174982303046,0.720695391304045,0.317877659058083,0.127854643986326,0.261496561489336,0.261496561489336,1,1,3,0.111111111111111,0.111111111111111,0.333333333333333,0.111111111111111,0.111111111111111,0.333333333333333
669,39,B,1,1,1925,1,0,2011,9,9,0.214578736952811,0.573652931967905,0.318496304073068,0.133384156426758,0.258857969172775,0.258857969172775,4,1,2,0.444444444444444,0.111111111111111,0.222222222222222,0.444444444444444,0.111111111111111,0.222222222222222
