apt_id,place_id,place_name,formatted_address,rating,user_ratings_total,url,types,text_search_query
3502 scotts ln,ChIJF5fOSXG4xokRVWrIbd3PR5c,Sherman Mills,"3502 Scotts Ln, Philadelphia, PA 19129, USA",4.2,99,https://maps.google.com/?cid=10900909973010147925,establishment|general_contractor|point_of_interest|real_estate_agency,"3502 scotts ln, philadelphia, PA 19129 apartments"
3510 scotts ln,ChIJPUvXLHG4xokR6v79ZKyzyqY,Scotts Mills,"3510 Scotts Ln, Philadelphia, PA 19129, USA",3.1,21,https://maps.google.com/?cid=12018616108601704170,establishment|point_of_interest,"3510 scotts ln, philadelphia, PA 19129 apartments"
4055 ridge ave,ChIJR-b_9nm4xokRoMBRiYbOoL0,Dobson Mills,"4055 Ridge Ave, Philadelphia, PA 19129, USA",3.7,130,https://maps.google.com/?cid=13664148346666860704,establishment|point_of_interest,"4055 ridge ave, philadelphia, PA 19129 apartments"
2809 w queen ln,ChIJif3Mkbq5xokRxbbqdIfntaY,Queen Lane Manor Apartments,"2809 W Queen Ln, Philadelphia, PA 19129, USA",3.8,11,https://maps.google.com/?cid=12012762150048806597,establishment|point_of_interest,"2809 w queen ln, philadelphia, PA 19129 apartments"
4301 ridge ave,ChIJNblgE3y4xokRbmP7UkdmiAI,Falls Ridge,"4349 Ridge Ave, Philadelphia, PA 19129, USA",4.6,14,https://maps.google.com/?cid=182508241429422958,establishment|point_of_interest,"4301 ridge ave, philadelphia, PA 19129 apartments"
3591 cresson st,ChIJT4LRBW64xokR04d50-HSBRg,The Preston at Falls Center,"3300 Henry Ave, Philadelphia, PA 19129, USA",4.1,70,https://maps.google.com/?cid=1731021499151255507,establishment|point_of_interest,"3591 cresson st, philadelphia, PA 19129 apartments"
3232 henry ave,ChIJN-agwGe5xokRWWgB5ipR5b8,The Tower at Henry Avenue,"3232 Henry Ave, Philadelphia, PA 19129, USA",5,4,https://maps.google.com/?cid=13827547475600304217,establishment|point_of_interest,"3232 henry ave, philadelphia, PA 19129 apartments"
3640 stanton st,ChIJJzvSXye5xokR-cgsSkD47iI,St. Bridget's Lofts,"3640 Stanton St, Philadelphia, PA 19129, USA",3.2,6,https://maps.google.com/?cid=2517222196752730361,establishment|point_of_interest,"3640 stanton st, philadelphia, PA 19129 apartments"
4328 ridge ave,ChIJgctQFXy4xokRaQf5gGeYiwE,Falls Bridge Lofts Apartments,"4328 Ridge Ave, Philadelphia, PA 19129, USA",4.3,18,https://maps.google.com/?cid=111350186113566569,establishment|point_of_interest,"4328 ridge ave, philadelphia, PA 19129 apartments"
2201 pennsylvania ave,ChIJI4qvUsrHxokRXWJ9H0fHY58,Parkway House Apartments,"2201 Pennsylvania Ave, Philadelphia, PA 19130, USA",2.2,31,https://maps.google.com/?cid=11485242583009813085,establishment|point_of_interest,"2201 pennsylvania ave, philadelphia, PA 19130 apartments"
2629 brown st,ChIJzedlITTGxokRGzryWM1dSoY,Trinity Row,"2027-31 Arch St, Philadelphia, PA 19103, USA",5,2,https://maps.google.com/?cid=9676649885900880411,establishment|point_of_interest|real_estate_agency,"2629 brown st, philadelphia, PA 19130 apartments"
718 n 17th st,ChIJz67L-tHHxokRyGh0bugkkfc,Spring Garden Revitalization II,"601 N 17th St, Philadelphia, PA 19130, USA",1,2,https://maps.google.com/?cid=17839080179695380680,establishment|point_of_interest,"718 n 17th st, philadelphia, PA 19130 apartments"
630 n broad st,ChIJUYV7MW3HxokRhoQLtr98eYA,LVL North,"510 N Broad St, Philadelphia, PA 19130, USA",4,68,https://maps.google.com/?cid=9257567671871571078,establishment|point_of_interest,"630 n broad st, philadelphia, PA 19130 apartments"
1520 green st,ChIJk1YcL9LHxokRkSOnU-Ms-Dg,Chapel Lofts,"1520 Green St #, Philadelphia, PA 19130, USA",5,1,https://maps.google.com/?cid=4105080415220867985,establishment|point_of_interest|real_estate_agency,"1520 green st, philadelphia, PA 19130 apartments"
1703 green st,ChIJGW5o4svHxokRgwVRadJwwb0,Green Street Apartments,"2113 Green St #1R, Philadelphia, PA 19130, USA",2,3,https://maps.google.com/?cid=13673333992685897091,establishment|point_of_interest|real_estate_agency,"1703 green st, philadelphia, PA 19130 apartments"
1806 green st,ChIJGW5o4svHxokRgwVRadJwwb0,Green Street Apartments,"2113 Green St #1R, Philadelphia, PA 19130, USA",2,3,https://maps.google.com/?cid=13673333992685897091,establishment|point_of_interest|real_estate_agency,"1806 green st, philadelphia, PA 19130 apartments"
440 n broad st,ChIJZUvdSdHHxokRQzyGBNP2Ivc,Lofts 640,"640 N Broad St, Philadelphia, PA 19130, USA",3.1,63,https://maps.google.com/?cid=17808067262750800963,establishment|point_of_interest|real_estate_agency,"440 n broad st, philadelphia, PA 19130 apartments"
1818 spring garden st,ChIJq3-US8zHxokRPcO0kIk6GQQ,Spring Garden Apartments,"1901 Spring Garden St, Philadelphia, PA 19130, USA",3.2,5,https://maps.google.com/?cid=295331613082174269,establishment|point_of_interest,"1818 spring garden st, philadelphia, PA 19130 apartments"
1424 fairmount ave,ChIJ6To77QTHxokR4CnJ00krk9o,The Residences At 1424,"1424 Fairmount Ave, Philadelphia, PA 19130, USA",,,https://maps.google.com/?cid=15749979917930539488,establishment|point_of_interest,"1424 fairmount ave, philadelphia, PA 19130 apartments"
1440 mount vernon st,ChIJCdKfIerHxokR4sUobDl2N9c,600 on Broad,"600 on Broad, 1440 Mt Vernon St Appt 110, Philadelphia, PA 19130, USA",2.6,7,https://maps.google.com/?cid=15507993830873417186,establishment|point_of_interest,"1440 mount vernon st, philadelphia, PA 19130 apartments"
460 n broad st,ChIJj_QT7s_HxokR2AKanvJk8e8,Broad + Noble,"435 N Broad St, Philadelphia, PA 19123, USA",4.7,38,https://maps.google.com/?cid=17289711437657801432,establishment|point_of_interest|real_estate_agency,"460 n broad st, philadelphia, PA 19130 apartments"
600 n broad st,ChIJCdKfIerHxokR4sUobDl2N9c,600 on Broad,"600 on Broad, 1440 Mt Vernon St Appt 110, Philadelphia, PA 19130, USA",2.6,7,https://maps.google.com/?cid=15507993830873417186,establishment|point_of_interest,"600 n broad st, philadelphia, PA 19130 apartments"
1708 ridge ave,ChIJlV-dtMvHxokRCs7QzFZe_nA,The Prime On Ridge,"1723 Ridge Ave, Philadelphia, PA 19130, USA",5,2,https://maps.google.com/?cid=8142048903228870154,establishment|point_of_interest,"1708 ridge ave, philadelphia, PA 19130 apartments"
1901 callowhill st,ChIJh4I9r8zHxokRECkAkQX2yr4,The Granary,"1901 Callowhill St, Philadelphia, PA 19130, USA",3.7,105,https://maps.google.com/?cid=13748071316269836560,establishment|point_of_interest|real_estate_agency,"1901 callowhill st, philadelphia, PA 19130 apartments"
1921 fairmount ave,ChIJubeUi8XHxokR2Z0OQMZX9Hc,1720 Fairmount Luxury Apartments,"1720 Fairmount Ave, Philadelphia, PA 19130, USA",4,1,https://maps.google.com/?cid=8643630093820665305,establishment|point_of_interest,"1921 fairmount ave, philadelphia, PA 19130 apartments"
2701 w girard ave,ChIJpWq3_bjHxokRh9bmZJ8_aIc,North Abbey,"2701 W Girard Ave, Philadelphia, PA 19130, USA",,,https://maps.google.com/?cid=9757118546523379335,establishment|point_of_interest,"2701 w girard ave, philadelphia, PA 19130 apartments"
2003 fairmount ave,ChIJubeUi8XHxokR2Z0OQMZX9Hc,1720 Fairmount Luxury Apartments,"1720 Fairmount Ave, Philadelphia, PA 19130, USA",4,1,https://maps.google.com/?cid=8643630093820665305,establishment|point_of_interest,"2003 fairmount ave, philadelphia, PA 19130 apartments"
1510 poplar st,ChIJ803JuNrHxokR2Ho41XVAfZw,Francisville Rainbow Associates,"1510 Poplar St, Philadelphia, PA 19130, USA",5,2,https://maps.google.com/?cid=11276239916838189784,establishment|point_of_interest|real_estate_agency,"1510 poplar st, philadelphia, PA 19130 apartments"
900 n broad st,ChIJCdKfIerHxokR4sUobDl2N9c,600 on Broad,"600 on Broad, 1440 Mt Vernon St Appt 110, Philadelphia, PA 19130, USA",2.6,7,https://maps.google.com/?cid=15507993830873417186,establishment|point_of_interest,"900 n broad st, philadelphia, PA 19130 apartments"
2012 w girard ave,ChIJB1FCfjbHxokRjIopuV7UdWY,The Gio Apartments,"2630 W Girard Ave, Philadelphia, PA 19130, USA",4.8,43,https://maps.google.com/?cid=7383040667442317964,establishment|point_of_interest|real_estate_agency,"2012 w girard ave, philadelphia, PA 19130 apartments"
500 n 21st st,ChIJZ-7ac8vHxokR6dwbWjFh1lk,Dalian on the Park,"500 N 21st St, Philadelphia, PA 19130, USA",4.9,266,https://maps.google.com/?cid=6473468378984733929,establishment|point_of_interest|real_estate_agency,"500 n 21st st, philadelphia, PA 19130 apartments"
500 n 18th st,ChIJCdUnoc3HxokRS76RAKb7e18,NorthXNorthwest,"450 N 18th St, Philadelphia, PA 19130, USA",4.1,282,https://maps.google.com/?cid=6880369546131258955,establishment|point_of_interest|real_estate_agency,"500 n 18th st, philadelphia, PA 19130 apartments"
450 n 18th st,ChIJCdUnoc3HxokRS76RAKb7e18,NorthXNorthwest,"450 N 18th St, Philadelphia, PA 19130, USA",4.1,282,https://maps.google.com/?cid=6880369546131258955,establishment|point_of_interest|real_estate_agency,"450 n 18th st, philadelphia, PA 19130 apartments"
1617 poplar st,ChIJuYzH9trHxokR-pbN3LtpdRM,Sj Lofts,"1617 Poplar St #33, Philadelphia, PA 19130, USA",3.7,3,https://maps.google.com/?cid=1402143114580039418,establishment|point_of_interest,"1617 poplar st, philadelphia, PA 19130 apartments"
1515 fairmount ave,ChIJdUJj99DHxokRwpWcvg_v0BQ,Christopher J. Seward Residence,"1515 Fairmount Ave, Philadelphia, PA 19130, USA",4.2,129,https://maps.google.com/?cid=1499961526815856066,establishment|point_of_interest,"1515 fairmount ave, philadelphia, PA 19130 apartments"
1523 w girard ave,ChIJ6ZJZVKPHxokRjFB63cfwAeE,Fairmount Square,"1522 W Girard Ave, Philadelphia, PA 19130, USA",5,3,https://maps.google.com/?cid=16213504874715435148,establishment|point_of_interest|real_estate_agency,"1523 w girard ave, philadelphia, PA 19130 apartments"
1522 w girard ave,ChIJ6ZJZVKPHxokRjFB63cfwAeE,Fairmount Square,"1522 W Girard Ave, Philadelphia, PA 19130, USA",5,3,https://maps.google.com/?cid=16213504874715435148,establishment|point_of_interest|real_estate_agency,"1522 w girard ave, philadelphia, PA 19130 apartments"
1427 melon st,ChIJvbNx39DHxokRa4YycnwBSkg,1427 Melon St,"1427 Melon St, Philadelphia, PA 19130, USA",,,https://maps.google.com/?cid=5208977553010886251,street_address|subpremise,"1427 melon st, philadelphia, PA 19130 apartments"
1834 vineyard st,ChIJLe6jyrrJxokR2LGTootBAk8,The Ryley,"625 W Girard Ave, Philadelphia, PA 19123, USA",4.2,16,https://maps.google.com/?cid=5693184946933576152,establishment|point_of_interest,"1834 vineyard st, philadelphia, PA 19130 apartments"
1533 parrish st,ChIJI5CGetrHxokRThEUNKH08Do,The Maxfield,"1533 Parrish St, Philadelphia, PA 19130, USA",,,https://maps.google.com/?cid=4247163421811020110,establishment|point_of_interest,"1533 parrish st, philadelphia, PA 19130 apartments"
1734 ridge ave,ChIJZZ0LTA7HxokRQT0fz8zGAkg,Ridge Pointe Luxury Apartments,"1810 Ridge Ave, Philadelphia, PA 19130, USA",4,2,https://maps.google.com/?cid=5188928303634791745,establishment|point_of_interest,"1734 ridge ave, philadelphia, PA 19130 apartments"
1500 hamilton st,ChIJfZ8E79LHxokRyrgcbvXwnOs,The Hamilton,"1500 Hamilton St, Philadelphia, PA 19130, USA",4.2,116,https://maps.google.com/?cid=16977709632184957130,establishment|point_of_interest|real_estate_agency,"1500 hamilton st, philadelphia, PA 19130 apartments"
1810 ridge ave,ChIJZZ0LTA7HxokRQT0fz8zGAkg,Ridge Pointe Luxury Apartments,"1810 Ridge Ave, Philadelphia, PA 19130, USA",4,2,https://maps.google.com/?cid=5188928303634791745,establishment|point_of_interest,"1810 ridge ave, philadelphia, PA 19130 apartments"
2333 fairmount ave,ChIJAWAmwYzHxokRO1DSqQGlQag,Loonstyn Properties,"2048A Fairmount Ave, Philadelphia, PA 19130, USA",5,14,https://maps.google.com/?cid=12124153098420768827,establishment|point_of_interest,"2333 fairmount ave, philadelphia, PA 19130 apartments"
6100 city ave,ChIJXehWgWHHxokR5cUV_GMhkAQ,The Premier at City Line,"6100 City Ave, Philadelphia, PA 19131, USA",3.3,123,https://maps.google.com/?cid=328799486112810469,establishment|point_of_interest|real_estate_agency,"6100 city ave, philadelphia, PA 19131 apartments"
4927 wynnefield ave,ChIJWdSUM-vHxokR7zkywReG6ME,Greenside Manor,"4927 Wynnefield Ave, Philadelphia, PA 19131, USA",4.6,5,https://maps.google.com/?cid=13972565280500627951,establishment|point_of_interest,"4927 wynnefield ave, philadelphia, PA 19131 apartments"
5050 wynnefield ave,ChIJAb3No0HHxokRec2f5rQiDro,Brynfield Court Apartments,"5050 Wynnefield Ave, Philadelphia, PA 19131, USA",2.8,18,https://maps.google.com/?cid=13406691301087235449,establishment|point_of_interest|real_estate_agency,"5050 wynnefield ave, philadelphia, PA 19131 apartments"
2465 n 50th st,ChIJq18AHwDHxokRfrexcQeWCpk,Bala Apartments,"2465 N 50th St, Philadelphia, PA 19131, USA",,,https://maps.google.com/?cid=11027791596286490494,establishment|point_of_interest,"2465 n 50th st, philadelphia, PA 19131 apartments"
2495 n 50th st,ChIJ-0y5TSbHxokRFHqcTDbAMFI,Parkside Apartments,"315 S 50th St, Philadelphia, PA 19143, USA",3.1,9,https://maps.google.com/?cid=5922444849438292500,establishment|point_of_interest,"2495 n 50th st, philadelphia, PA 19131 apartments"
4401 conshohocken ave,ChIJWdnf1w_HxokRUjaFvWCOqNc,The Belmont Apartments,"4401 Conshohocken Ave, Philadelphia, PA 19131, USA",2.1,7,https://maps.google.com/?cid=15539827060389525074,establishment|point_of_interest,"4401 conshohocken ave, philadelphia, PA 19131 apartments"
2801 n 47th st,ChIJ56CaTGfHxokR8jFWBFVw7sw,Vista Apartment Homes,"2805 N 47th St, Philadelphia, PA 19131, USA",4.1,188,https://maps.google.com/?cid=14766863738641723890,establishment|point_of_interest|real_estate_agency,"2801 n 47th st, philadelphia, PA 19131 apartments"
3601 conshohocken ave,ChIJJ9fg2H_HxokRa1CAbtfefHY,West River Apartments,"3601 Conshohocken Ave, Philadelphia, PA 19131, USA",3.3,98,https://maps.google.com/?cid=8537944010440855659,establishment|point_of_interest|real_estate_agency,"3601 conshohocken ave, philadelphia, PA 19131 apartments"
3701 conshohocken ave,ChIJv2Mf3uXHxokRfO0gQkd0kX4,Belmont Heights,"3701 Conshohocken Ave # 1355, Philadelphia, PA 19131, USA",4.1,47,https://maps.google.com/?cid=9120198569802919292,establishment|point_of_interest,"3701 conshohocken ave, philadelphia, PA 19131 apartments"
3901 conshohocken ave,ChIJO86Z033HxokRiJfPl7KBH9c,Greenbriar Club Apartments,"3901 Conshohocken Ave, Philadelphia, PA 19131, USA",3.3,51,https://maps.google.com/?cid=15501251046483662728,establishment|point_of_interest,"3901 conshohocken ave, philadelphia, PA 19131 apartments"
4000 presidential blvd,ChIJ-8WzeH3HxokRGnQ_m96y82k,Lincoln Green Apartments,"4000 Presidential Blvd, Philadelphia, PA 19131, USA",4.1,361,https://maps.google.com/?cid=7634642462480233498,establishment|point_of_interest|real_estate_agency,"4000 presidential blvd, philadelphia, PA 19131 apartments"
4040 presidential blvd,ChIJ-8WzeH3HxokRGnQ_m96y82k,Lincoln Green Apartments,"4000 Presidential Blvd, Philadelphia, PA 19131, USA",4.1,361,https://maps.google.com/?cid=7634642462480233498,establishment|point_of_interest|real_estate_agency,"4040 presidential blvd, philadelphia, PA 19131 apartments"
5200 w montgomery ave,ChIJN4OXPlfHxokRHopMlvGMToE,the metropolitan bala cynwyd,"118 Montgomery Ave, Bala Cynwyd, PA 19004, USA",4.6,30,https://maps.google.com/?cid=9317539648312740382,establishment|point_of_interest,"5200 w montgomery ave, philadelphia, PA 19131 apartments"
600 n 54th st,ChIJBVUmVDnHxokRStC-HNAGhUM,Wynnefield Place,"1717 N 54th St, Philadelphia, PA 19131, USA",3,1,https://maps.google.com/?cid=4865302463348920394,establishment|point_of_interest,"600 n 54th st, philadelphia, PA 19131 apartments"
4920 city ave,ChIJObAe_lzHxokRXogIeWEhIkU,Bala Apartments,"4920 City Ave, Philadelphia, PA 19131, USA",3.7,58,https://maps.google.com/?cid=4981580840351336542,establishment|point_of_interest|real_estate_agency,"4920 city ave, philadelphia, PA 19131 apartments"
4001 monument rd,ChIJzzwNyXnHxokRsL6tBPm_PGE,Meta Christy House,"4001 Monument Rd, Philadelphia, PA 19131, USA",4.8,16,https://maps.google.com/?cid=7006686196527906480,establishment|point_of_interest|real_estate_agency,"4001 monument rd, philadelphia, PA 19131 apartments"
4051 ford rd,ChIJu9JwoHzHxokRKOHdcq3CejQ,Ivy Residence I & Ii,"4051 W Ford Rd, Philadelphia, PA 19131, USA",3.6,7,https://maps.google.com/?cid=3781548887343227176,establishment|point_of_interest,"4051 ford rd, philadelphia, PA 19131 apartments"
5201 wynnefield ave,ChIJS3XVyUbHxokRWLAfoSx34b0,Fairview Arms Apartments,"5201-5219 Wynnefield Ave, Philadelphia, PA 19131, USA",2.8,13,https://maps.google.com/?cid=13682348176493752408,establishment|point_of_interest|real_estate_agency,"5201 wynnefield ave, philadelphia, PA 19131 apartments"
4807 westminster ave,ChIJc1kdgx7HxokRTxacKLas8-w,Genesis Square Townhouses,"4807-4861 Westminster Ave, Philadelphia, PA 19131, USA",,,https://maps.google.com/?cid=17074180510657025615,establishment|point_of_interest,"4807 westminster ave, philadelphia, PA 19131 apartments"
2217 n 51st st,ChIJYR8Z5p3HxokRAfl5oKqOpK8,Belmont Place Apartments,"2217 N 51st St, Philadelphia, PA 19131, USA",1.8,5,https://maps.google.com/?cid=12656397716305869057,establishment|point_of_interest,"2217 n 51st st, philadelphia, PA 19131 apartments"
4700 city ave,ChIJiyrVUGfHxokR2Efe4d2Vf7Y,Mansion At Bala,"4700 City Ave, Philadelphia, PA 19131, USA",2.7,135,https://maps.google.com/?cid=13150394217154889688,establishment|point_of_interest,"4700 city ave, philadelphia, PA 19131 apartments"
2738 belmont ave,ChIJZfhguGbHxokRpbfp0fCS4Sk,the metropolitan bala,"2746 Belmont Ave, Philadelphia, PA 19131, USA",4.1,53,https://maps.google.com/?cid=3017854788326504357,establishment|point_of_interest,"2738 belmont ave, philadelphia, PA 19131 apartments"
3850 city ave,ChIJSxhdBoO4xokR0XIxB_v-eJ8,Presidential City,"3900 City Ave, Philadelphia, PA 19131, USA",3.1,455,https://maps.google.com/?cid=11491214803346748113,establishment|point_of_interest|real_estate_agency,"3850 city ave, philadelphia, PA 19131 apartments"
5630 wyalusing ave,ChIJL1cM9yfHxokRlVCIJ_erEM4,Birchwood at Brooks (Formerly George Brooks School),"5630-40 Wyalusing Ave, Philadelphia, PA 19131, USA",4.3,4,https://maps.google.com/?cid=14848557049449042069,establishment|point_of_interest,"5630 wyalusing ave, philadelphia, PA 19131 apartments"
4001 ford rd,ChIJW8racnzHxokRAig4nt0bZF4,MPACHealth Monumental Post Acute Care,"4001 W Ford Rd, Philadelphia, PA 19131, USA",3,10,https://maps.google.com/?cid=6801591975892494338,establishment|health|point_of_interest,"4001 ford rd, philadelphia, PA 19131 apartments"
2100 n 49th st,ChIJbxPT6mnHxokR2VOWCqUblvE,Kearsley Rehabilitation & Nursing Center,"2100 N 49th St, Philadelphia, PA 19131, USA",4.1,237,https://maps.google.com/?cid=17408131805308408793,establishment|health|hospital|point_of_interest,"2100 n 49th st, philadelphia, PA 19131 apartments"
4101 edgley ave,ChIJ0y2DQ0K3xokR5TaC1vAugQ0,Bromley House Apartments,"6901 Old York Rd # A107, Philadelphia, PA 19126, USA",4.3,91,https://maps.google.com/?cid=973110606414624485,establishment|point_of_interest,"4101 edgley ave, philadelphia, PA 19131 apartments"
3800 city ave,ChIJSxhdBoO4xokR0XIxB_v-eJ8,Presidential City,"3900 City Ave, Philadelphia, PA 19131, USA",3.1,455,https://maps.google.com/?cid=11491214803346748113,establishment|point_of_interest|real_estate_agency,"3800 city ave, philadelphia, PA 19131 apartments"
3950 city ave,ChIJSxhdBoO4xokR0XIxB_v-eJ8,Presidential City,"3900 City Ave, Philadelphia, PA 19131, USA",3.1,455,https://maps.google.com/?cid=11491214803346748113,establishment|point_of_interest|real_estate_agency,"3950 city ave, philadelphia, PA 19131 apartments"
2564 belmont ave,ChIJA_lhfGbHxokR7h-mKpVWOI8,Inglis Gardens at Belmont,"2564 Belmont Ave #2560, Philadelphia, PA 19131, USA",3.9,45,https://maps.google.com/?cid=10320093744785137646,establishment|point_of_interest,"2564 belmont ave, philadelphia, PA 19131 apartments"
5319 master st,ChIJC1oFwCPHxokRx4rrodoHLX0,Simpson Fletcher Conestoga House,"5353 Master St, Philadelphia, PA 19131, USA",3,1,https://maps.google.com/?cid=9019874264293804743,establishment|health|point_of_interest,"5319 master st, philadelphia, PA 19131 apartments"
4001 conshohocken ave,ChIJ33v3znzHxokRzLH6H25VEu4,Park Tower Apartments,"4001 Conshohocken Ave apt 413, Philadelphia, PA 19131, USA",4.3,12,https://maps.google.com/?cid=17154867862078927308,establishment|point_of_interest|real_estate_agency,"4001 conshohocken ave, philadelphia, PA 19131 apartments"
1717 n 54th st,ChIJBVUmVDnHxokRStC-HNAGhUM,Wynnefield Place,"1717 N 54th St, Philadelphia, PA 19131, USA",3,1,https://maps.google.com/?cid=4865302463348920394,establishment|point_of_interest,"1717 n 54th st, philadelphia, PA 19131 apartments"
2001 n 54th st,ChIJlWBC6TjHxokRC4ZdLIrv6UI,Wynne Senior,"2001 N 54th St, Philadelphia, PA 19131, USA",3,2,https://maps.google.com/?cid=4821648252805678603,establishment|point_of_interest,"2001 n 54th st, philadelphia, PA 19131 apartments"
2210 belmont ave,ChIJRRnrTW_HxokRM8dXqf7dIZE,Hayes Manor,"2210 Belmont Ave, Philadelphia, PA 19131, USA",4.3,6,https://maps.google.com/?cid=10457883895563536179,establishment|health|point_of_interest,"2210 belmont ave, philadelphia, PA 19131 apartments"
2331 n 58th st,ChIJm0-eh0jHxokRdIF1AiF2aMI,Overbrook Court Apartments,"2331 N 58th St, Philadelphia, PA 19131, USA",,,https://maps.google.com/?cid=14008576525083181428,establishment|point_of_interest,"2331 n 58th st, philadelphia, PA 19131 apartments"
4360 monument rd,ChIJzzwNyXnHxokRsL6tBPm_PGE,Meta Christy House,"4001 Monument Rd, Philadelphia, PA 19131, USA",4.8,16,https://maps.google.com/?cid=7006686196527906480,establishment|point_of_interest|real_estate_agency,"4360 monument rd, philadelphia, PA 19131 apartments"
