block,sample,outcome,fe,slope_var,slope_label,building_type,ref_building_type,base_term,interaction_term,estimable,estimate,std_error,stat_value,p_value,conf_low,conf_high
targeting,pre,bw,tract,tc_black_c,pct_black,HIGHRISE_MULTI,ROW,tc_black_c,building_type::HIGHRISE_MULTI:tc_black_c,TRUE,0.177762637136782,0.0930380354540794,1.91064478381554,0.0560502450729342,-0.00459191235321363,0.360117186626778
targeting,pre,bw,tract,tc_black_c,pct_black,LOWRISE_MULTI,ROW,tc_black_c,building_type::LOWRISE_MULTI:tc_black_c,TRUE,0.0754067438039248,0.04045147645537,1.8641283436742,0.0623036830687681,-0.00387815004860048,0.15469163765645
targeting,pre,bw,tract,tc_black_c,pct_black,MIDRISE_MULTI,ROW,tc_black_c,building_type::MIDRISE_MULTI:tc_black_c,TRUE,0.057577781826305,0.0676132654896059,0.851575225798794,0.394449894724892,-0.0749442185333226,0.190099782185933
targeting,pre,bw,tract,tc_black_c,pct_black,OTHER,ROW,tc_black_c,building_type::OTHER:tc_black_c,TRUE,0.0990887791945225,0.101054955757978,0.980543491917757,0.32681791217458,-0.098978934091115,0.29715649248016
targeting,pre,bw,tract,tc_black_c,pct_black,ROW,ROW,tc_black_c,,TRUE,-0.0271682795769341,0.010002448108816,-2.71616301143201,0.00660433912356423,-0.0467730778702135,-0.00756348128365472
targeting,pre,bw,tract,tc_black_c,pct_black,SMALL_MULTI_2_4,ROW,tc_black_c,building_type::SMALL_MULTI_2_4:tc_black_c,TRUE,0.00699128663548218,0.0187861149352198,0.372151807842667,0.709779824926123,-0.0298294986375486,0.043812071908513
targeting,pre,bw,tract,tc_black_c,pct_black,TWIN,ROW,tc_black_c,building_type::TWIN:tc_black_c,TRUE,0.0123279664331096,0.0180436247000427,0.683231148843413,0.494460792826746,-0.0230375379789741,0.0476934708451933
targeting,pre,bw,tract,tc_female_c,pct_women,COMMERCIAL,ROW,tc_female_c,building_type::COMMERCIAL:tc_female_c,TRUE,-0.086901471516538,0.0858373239507214,-1.01239725933706,0.311348148239047,-0.255142626459952,0.081339683426876
targeting,pre,bw,tract,tc_female_c,pct_women,DETACHED,ROW,tc_female_c,building_type::DETACHED:tc_female_c,TRUE,-0.0157652219899116,0.0500419761410459,-0.315039956565195,0.752731316417372,-0.113847495226362,0.0823170512465384
targeting,pre,bw,tract,tc_female_c,pct_women,HIGHRISE_MULTI,ROW,tc_female_c,building_type::HIGHRISE_MULTI:tc_female_c,TRUE,0.0770288125416756,0.188606693337934,0.408409750356315,0.68297287624768,-0.292640306400675,0.446697931484026
