term,estimate,std_error,t_value,p_value,sample,outcome,fe,block,conf_low,conf_high
building_type::MIDRISE_MULTI:tc_black_c,0.0168091400512788,0.0793575609411332,0.211815230356534,0.832284439503479,pre,bw,bg,bldg_year_targeting,-0.138731679393342,0.1723499594959
building_type::OTHER:tc_black_c,0.272676615177316,0.177208496716169,1.53873330133857,0.124113145834581,pre,bw,bg,bldg_year_targeting,-0.0746520383863762,0.620005268741008
building_type::SMALL_MULTI_2_4:tc_black_c,0.0266639269940176,0.0232871132389378,1.14500782988565,0.252416991951134,pre,bw,bg,bldg_year_targeting,-0.0189788149543004,0.0723066689423356
building_type::TWIN:tc_black_c,0.0198396624376646,0.0287245014697031,0.690687789954867,0.489885253452825,pre,bw,bg,bldg_year_targeting,-0.0364603604429535,0.0761396853182826
building_type::COMMERCIAL:tc_female_c,-0.292816140784374,0.146030816875709,-2.00516676581764,0.0451525218887407,pre,bw,bg,bldg_year_targeting,-0.579036541860764,-0.00659573970798399
building_type::DETACHED:tc_female_c,-0.049156153641614,0.0884051964760525,-0.556032400820799,0.578284537519374,pre,bw,bg,bldg_year_targeting,-0.222430338734677,0.124118031451449
building_type::HIGHRISE_MULTI:tc_female_c,-0.19383224457515,0.314701971150009,-0.615923198278144,0.538053197727127,pre,bw,bg,bldg_year_targeting,-0.810648108029168,0.422983618878868
building_type::LOWRISE_MULTI:tc_female_c,-0.0441887660597823,0.0449872613100681,-0.98225063657949,0.326159432746255,pre,bw,bg,bldg_year_targeting,-0.132363798227516,0.0439862661079513
building_type::MIDRISE_MULTI:tc_female_c,0.0160237184007991,0.112638900073796,0.142257411873704,0.886898761959511,pre,bw,bg,bldg_year_targeting,-0.204748525743842,0.23679596254544
building_type::OTHER:tc_female_c,-0.0832887576931327,0.178285598258058,-0.46716481032067,0.640460377576283,pre,bw,bg,bldg_year_targeting,-0.432728530278926,0.266151014892661
building_type::SMALL_MULTI_2_4:tc_female_c,-0.0429156608985431,0.0234716478920577,-1.82840425588801,0.0677182971347841,pre,bw,bg,bldg_year_targeting,-0.0889200907669762,0.00308876896988999
building_type::TWIN:tc_female_c,-0.0681384952300406,0.0296265599768547,-2.29991248674408,0.021611231097923,pre,bw,bg,bldg_year_targeting,-0.126206552784676,-0.0100704376754054
