market_id,market_group,hhi_units_start,total_units_start,hhi_units_end,total_units_end,total_units_plot,log_hhi_units_start,log_hhi_units_end
42101030800,All tracts,178.970193210137,583,179.382092388986,583,583,5.18721927359591,5.18951812518302
42101030900,All tracts,437.023397051136,617,437.811441885634,617,617,6.07998673382515,6.08178831970758
42101031000,All tracts,53.62549300761,919,54.0280690204735,919,919,3.98202457082103,3.98950370819221
42101031101,All tracts,14.3987812128419,928,14.932929548157,928,928,2.66714356500287,2.70356881120135
42101031102,All tracts,24.1046831955923,660,26.5381083562901,660,660,3.18240614508681,3.27858175116756
42101031200,All tracts,169.760528034453,831,170.339767232728,831,831,5.13438878533711,5.13779507322573
42101031300,All tracts,34.8572524225547,1353,35.2833401343489,1353,1353,3.55126121950296,3.56341090166709
42101031401,All tracts,10.1700298465902,1356,10.4637098528554,1356,1356,2.31944514482413,2.34791306620115
42101031402,All tracts,12.2075255665372,919,12.2548874504035,919,919,2.50205261128179,2.5059248329643
42101031501,All tracts,9.80181501365596,1413,9.97210714981554,1413,1413,2.28256757400321,2.29979191067133
42101031502,All tracts,55.2825273571224,938,55.8735412186706,938,938,4.01245689760974,4.02309094464966
42101031600,All tracts,16.8686029584376,1173,17.057566197093,1173,1173,2.82545408094367,2.83659387052026
42101031700,All tracts,24.2153486954507,1121,24.5973193616951,1121,1121,3.18698667572883,3.20263746796398
42101031800,All tracts,140.740493241412,519,140.963242637204,519,519,4.94691772116074,4.94849916587621
42101031900,All tracts,36.1827834355305,819,36.9878391856412,819,819,3.58858340999664,3.61058918796184
42101032000,All tracts,28.5052018304596,1193,30.3601126717811,1193,1193,3.35008659098679,3.41312966371228
42101032100,All tracts,24.3309900756145,736,27.2108341209831,736,736,3.19175084958089,3.30361520726772
42101032300,All tracts,31.8660545503645,805,37.5139847999691,805,805,3.46154132253419,3.62471379145518
42101032500,All tracts,30.0462624786947,1110,31.2164737735608,1113,1113,3.40273827649686,3.44094596103239
42101032600,All tracts,17.6763882248481,1210,19.301960248617,1210,1210,2.8722297504154,2.96020665803909
42101032900,All tracts,185.043724981523,898,184.423688374561,898,898,5.22059214840324,5.21723576477306
42101033000,All tracts,16.6757567119627,1597,17.1070600833043,1597,1597,2.8139559707998,2.83949124866977
42101033101,All tracts,16.1755878822118,952,17.036226255208,952,952,2.78350318484005,2.83534203297818
42101033102,All tracts,355.557903634827,728,355.444692669968,728,728,5.87368811540274,5.87336966096557
42101033200,All tracts,35.381384010506,499,35.3010630479396,499,499,3.56618580640933,3.56391307815832
42101033300,All tracts,742.382263560048,837,742.125329553548,837,837,6.60986429050779,6.60951813665818
42101033400,All tracts,295.404501129573,1122,295.547484915211,1122,1122,5.68834560738665,5.68882951738884
42101033500,All tracts,205.38025095633,823,205.616472940034,823,823,5.32486314368161,5.32601265167514
42101033600,All tracts,132.437057556171,1425,132.486303477993,1425,1425,4.88610749524839,4.88647927010582
42101033701,All tracts,303.480094038697,1505,303.930420194037,1505,1505,5.71531602033768,5.71679879426832
42101033702,All tracts,94.7121445032254,619,94.7450572320501,620,620,4.55084223382007,4.55118967618546
42101033800,All tracts,233.9334236067,881,233.621793388557,882,882,5.45503656037449,5.45370354021789
42101033900,All tracts,218.560380725758,410,197.620464009518,410,410,5.38706231835455,5.28634834275272
42101034000,All tracts,1319.24198250729,196,1319.24198250729,196,196,7.18481259495618,7.18481259495618
42101034100,All tracts,113.149177798754,863,112.08878319461,870,870,4.72870710558168,4.7192912643635
42101034200,All tracts,3781.27290739509,571,3781.27290739509,571,571,8.23781597991488,8.23781597991488
42101034400,All tracts,635.671819262783,290,632.373259645021,291,291,6.45468242271401,6.44947982051505
42101034501,All tracts,1574.68279089901,1332,1574.7053359666,1332,1332,7.3618091283717,7.36182344548136
42101034502,All tracts,370.850183528536,1434,370.811279758956,1434,1434,5.91579816306862,5.91569325329093
42101034600,All tracts,1157.2527678739,730,1157.2527678739,730,730,7.05380417167685,7.05380417167685
42101034701,All tracts,364.063033543784,742,363.17428344223,743,743,5.89732702172104,5.89488283871984
42101034702,All tracts,1373.39362451388,313,1373.39362451388,313,313,7.22504005405688,7.22504005405688
42101034801,All tracts,786.689721527591,1143,786.766264890555,1143,1143,6.6678339159487,6.66793120924916
42101034802,All tracts,928.834281807396,1115,929.509943895916,1115,1115,6.83393033948655,6.83465750521715
42101034803,All tracts,138.822289709391,411,140.71666637067,411,411,4.93319462386409,4.94674841034391
42101034900,All tracts,70.5235792755565,933,71.0060667050358,933,933,4.25594711170899,4.26276531994077
42101035100,All tracts,457.714806609157,814,457.775175219894,814,814,6.12624629716728,6.12637817979193
42101035200,All tracts,72.2893904403342,454,72.0202874049032,455,455,4.28067737483299,4.27694784883903
42101035301,All tracts,1082.31165517474,517,1082.16200442218,517,517,6.98685445413782,6.9867161750212
42101035302,All tracts,528.047613986609,485,528.812838771389,485,485,6.26918645764541,6.27063456731118
42101035500,All tracts,386.933460881634,1083,386.000976873582,1085,1085,5.95825274254077,5.9558399002222
42101035601,All tracts,701.721814779339,937,701.516796151119,937,937,6.55353705024492,6.55324484245063
42101035602,All tracts,2929.48865820838,255,2929.48865820838,255,255,7.98258316739803,7.98258316739803
42101035701,All tracts,225.62868819497,1308,226.268865450731,1310,1310,5.41889067552405,5.4217239623115
42101035702,All tracts,29.2780971776448,1286,30.2697551572264,1286,1286,3.37683969987906,3.41014903437278
42101035800,All tracts,867.818833057449,654,848.431467401723,662,662,6.76598297520004,6.74338931229233
42101035900,All tracts,1121.27774471556,852,1121.27774471556,852,852,7.02222415751775,7.02222415751775
42101036000,All tracts,1199.94963485268,418,1199.94963485268,418,418,7.09003486393919,7.09003486393919
42101036100,All tracts,4483.75510204082,350,4483.91836734694,350,350,8.40821616674176,8.40825257870674
42101036201,All tracts,973.076789143926,611,973.398228334328,611,611,6.88046299905547,6.8807932773179
42101036202,All tracts,843.070422428172,513,843.070422428172,513,513,6.73705049238722,6.73705049238722
42101036203,All tracts,953.258756092018,199,953.76379384359,199,199,6.85988638421032,6.86041604523966
42101036301,All tracts,82.191115589603,287,82.4339253845501,287,287,4.40904721336922,4.41199706801564
42101036302,All tracts,1121.17499417166,449,1121.472611743,449,449,7.02213251630526,7.02239793256799
42101036303,All tracts,581.717451523545,399,586.616918235438,399,399,6.36598485136672,6.37437199730617
42101036400,All tracts,1374.27520027619,714,1238.72013556148,719,719,7.22568174404849,7.12183397682602
42101036501,All tracts,470.373002313309,1121,469.654074561279,1122,1122,6.15352600189594,6.15199641214286
42101036502,All tracts,130.639800046381,197,132.185833183025,197,197,4.87244391809139,4.88420875967098
42101036600,All tracts,1094.76875137598,486,1033.46070938664,756,756,6.9982984339897,6.94066836135671
42101036700,All tracts,108.382398896831,1347,66.0144937840884,2917,2917,4.68566570402136,4.18987432070648
42101036900,All tracts,2376.53618570778,676,1417.31132324901,1134,1134,7.77339932240891,7.25651692145091
42101037200,All tracts,277.526363790837,537,273.008265138002,542,542,5.6259159333255,5.60950206995745
42101037300,All tracts,1645.80713213518,628,1504.11561245364,657,657,7.40598620069921,7.31596037153791
42101037500,All tracts,1169.85087615205,636,1169.94976464539,636,636,7.06463156338826,7.06471609066949
42101037600,All tracts,186.589635496943,1252,253.250991339831,1708,1708,5.22891174290997,5.53438105759233
42101037700,All tracts,921.310726063075,631,907.251495523209,1108,1108,6.82579735836023,6.81041969450539
42101037800,All tracts,93.4740943224307,618,92.2346767163574,674,674,4.53768433183449,4.52433616306775
42101037900,All tracts,150.651690649157,961,147.727308442174,977,977,5.01497048787748,4.99536806372785
42101038000,All tracts,160.478401489091,441,160.272725870393,441,441,5.07815936335327,5.07687690084983
42101038100,All tracts,1060.80545098561,467,1071.53501552119,467,467,6.96678375797949,6.97684749335419
42101038200,All tracts,289.992787555215,1171,283.448393825556,1187,1187,5.66985605217198,5.64703007423655
42101038300,All tracts,609.800548976157,1017,609.665190290142,1017,1017,6.41313193480983,6.41290993810715
42101038400,All tracts,1393.05885850178,232,1369.71290817445,234,234,7.23925722593942,7.22235644078518
42101038500,All tracts,1327.41461468221,361,1326.95421305852,361,361,7.1909884306574,7.19064152963634
42101038600,All tracts,5431.91346203613,139,5431.91346203613,139,139,8.60004673796953,8.60004673796953
42101038700,All tracts,1143.49685817236,353,1160.67057756663,353,353,7.04184626590538,7.05675320118332
42101038800,All tracts,208.811865825213,627,211.987687637038,616,627,5.34143368305861,5.35652819580169
42101038900,All tracts,349.479547114682,592,339.204668533593,619,619,5.85644503954569,5.82660366718858
42101039000,All tracts,13.826613847758,1203,15.0703872073765,1203,1203,2.62659527461056,2.71273170622846
42101980000,All tracts,2068.54509457389,299,2002.46710526316,304,304,7.63460078627969,7.60213525197272
42101980100,All tracts,889.423076923077,104,889.423076923077,104,104,6.79057302435914,6.79057302435914
42101980200,All tracts,3333.33333333333,3,3333.33333333333,3,3,8.11172808330807,8.11172808330807
42101980300,All tracts,2018.8895345885,421,2066.28263212236,421,421,7.61030290388314,7.63350644193121
42101980400,All tracts,10000,21,10000,21,21,9.21034037197618,9.21034037197618
42101980500,All tracts,1200,10,1200,10,10,7.09007683577609,7.09007683577609
42101980600,All tracts,9412.30486685032,33,9412.30486685032,33,33,9.14977314061573,9.14977314061573
42101980700,All tracts,3840.73065213908,237,3840.73065213908,237,237,8.25341790147652,8.25341790147652
42101980800,All tracts,685.871056241427,54,685.871056241427,54,54,6.53068964539567,6.53068964539567
42101980900,All tracts,1906.40405570771,1310,1914.98164442632,1310,1310,7.55297405319924,7.55746331641284
42101989100,All tracts,2906.1721253115,424,2906.1721253115,424,424,7.97459207338492,7.97459207338492
